gene_name	gene_id	spot_id	x	y	z	plane_id	neighbour	neighbour_array	neighbour_prob	omp_score
Rgs5	215	12729	249.913	116.575	46.17426681518555	46	28	[28, 21, 35, 27, 20, 0, 14]	[0.996, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Sema3c	225	12730	240.915	93.165	52.17361831665039	52	21	[21, 28, 14, 20, 27, 13, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Sema3c	225	12731	250.29	69.92	46.49384689331055	46	21	[21, 14, 13, 7, 20, 28, 0]	[0.788, 0.212, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Sema3c	225	12732	241.523	76.113	52.85197067260742	52	21	[21, 14, 20, 13, 28, 7, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Serpine2	227	12733	221.931	73.957	51.150943756103516	51	21	[21, 14, 13, 20, 28, 7, 0]	[0.875, 0.121, 0.003, 0.001, 0.0, 0.0, 0.0]	21.0
Serpine2	227	12734	232.859	89.398	59.63383102416992	59	21	[21, 14, 28, 20, 13, 27, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Snca	243	12735	232.593	87.22	70.6452865600586	70	21	[21, 14, 28, 20, 13, 27, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Sparc	246	12736	211.157	77.439	69.67140197753906	69	21	[21, 20, 13, 14, 19, 27, 0]	[0.996, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0]	21.0
Stmn1	249	12737	233.675	83.345	94.40377807617188	94	21	[21, 14, 0, 28, 13, 20, 27]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Tafa1	256	12738	239.351	72.581	28.36644744873047	28	14	[14, 21, 20, 13, 28, 7, 0]	[0.906, 0.094, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Tspan2	273	12739	228.717	75.575	22.53546905517578	22	14	[14, 21, 20, 13, 28, 0, 27]	[0.987, 0.012, 0.001, 0.0, 0.0, 0.0, 0.0]	21.0
Vim	276	12740	244.454	79.346	70.58985137939453	70	21	[21, 14, 28, 20, 13, 0, 7]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12741	225.818	107.507	48.53533172607422	48	21	[21, 28, 20, 27, 14, 35, 0]	[0.905, 0.094, 0.001, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12742	225.646	114.083	40.54181671142578	40	28	[28, 21, 27, 20, 35, 34, 0]	[0.956, 0.041, 0.003, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12743	217.205	79.31	38.025753021240234	38	20	[20, 21, 14, 13, 28, 27, 0]	[0.848, 0.15, 0.001, 0.001, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12744	219.983	109.052	44.19718551635742	44	21	[21, 28, 20, 27, 35, 14, 0]	[0.584, 0.286, 0.084, 0.045, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12745	249.782	81.215	56.56904220581055	56	21	[21, 14, 28, 20, 13, 0, 7]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12746	236.287	101.749	42.274940490722656	42	21	[21, 28, 20, 27, 14, 35, 0]	[0.996, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12747	221.819	77.469	50.0369758605957	50	21	[21, 14, 20, 13, 28, 27, 0]	[0.984, 0.009, 0.008, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12748	223.942	103.209	49.498748779296875	49	21	[21, 28, 20, 27, 14, 13, 0]	[0.993, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12749	242.155	78.463	94.4752197265625	94	21	[21, 14, 0, 28, 13, 20, 7]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12750	208.711	129.861	85.32157897949219	85	27	[27, 28, 26, 34, 35, 21, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12751	224.235	80.981	71.6012191772461	71	21	[21, 14, 20, 13, 28, 27, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12752	222.099	117.545	65.71924591064453	65	28	[28, 27, 21, 20, 35, 34, 0]	[0.866, 0.073, 0.061, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12753	222.999	86.463	38.550018310546875	38	21	[21, 20, 14, 13, 28, 27, 0]	[0.916, 0.084, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12754	236.147	63.725	60.825016021728516	60	14	[14, 21, 13, 7, 20, 6, 0]	[0.975, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12755	234.701	108.598	68.69073486328125	68	21	[21, 28, 27, 20, 35, 14, 0]	[0.979, 0.021, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12756	228.4	97.291	69.03456115722656	69	21	[21, 28, 20, 27, 14, 13, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12757	224.358	98.502	14.233931541442871	14	20	[20, 21, 28, 27, 14, 13, 0]	[0.974, 0.026, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12758	229.282	54.177	32.50986099243164	32	14	[14, 13, 21, 7, 20, 6, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12759	215.528	67.918	58.65947341918945	58	14	[14, 13, 21, 20, 6, 7, 0]	[0.525, 0.271, 0.195, 0.01, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12760	237.643	85.81	7.988874435424805	7	21	[21, 20, 14, 28, 13, 0, 27]	[0.975, 0.024, 0.002, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12761	227.745	60.243	51.28560256958008	51	14	[14, 21, 13, 20, 7, 6, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12762	223.249	88.98	55.95278549194336	55	21	[21, 20, 14, 28, 13, 27, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12763	243.895	108.466	66.17472076416016	66	21	[21, 28, 27, 20, 35, 14, 0]	[0.974, 0.026, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Zbtb20	281	12764	223.517	90.717	85.7784652709961	85	21	[21, 20, 14, 28, 27, 13, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	21.0
Acly	1	12765	13.028	113.786	54.843528747558594	54	22	[22, 15, 23, 16, 29, 0, 8]	[0.958, 0.042, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Acly	1	12766	24.445	100.597	16.584434509277344	16	22	[22, 15, 16, 23, 8, 0, 17]	[0.795, 0.201, 0.004, 0.0, 0.0, 0.0, 0.0]	22.0
Acly	1	12767	13.21	119.862	13.864535331726074	13	22	[22, 15, 23, 16, 0, 29, 8]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Apoe	11	12768	2.304	113.992	76.02561950683594	76	15	[15, 22, 29, 23, 0, 16, 8]	[0.944, 0.056, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12769	51.968	125.409	49.51576614379883	49	23	[23, 22, 16, 24, 30, 15, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12770	25.316	174.087	62.736328125	62	29	[29, 36, 30, 37, 22, 23, 0]	[0.997, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12771	13.127	144.486	26.50368881225586	26	22	[22, 29, 23, 36, 30, 15, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12772	9.601	99.57	33.82101821899414	33	15	[15, 22, 16, 8, 23, 0, 29]	[0.56, 0.44, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12773	22.579	81.134	30.87131118774414	30	15	[15, 8, 16, 22, 9, 23, 0]	[0.945, 0.049, 0.006, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12774	20.627	148.107	52.33804702758789	52	29	[29, 22, 30, 23, 36, 15, 0]	[0.841, 0.159, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12775	44.747	130.182	31.830400466918945	31	23	[23, 22, 16, 30, 29, 15, 0]	[0.76, 0.24, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12776	8.171	146.199	2.179959535598755	2	22	[22, 29, 0, 36, 23, 15, 30]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12777	17.242	121.994	52.20404815673828	52	22	[22, 15, 23, 29, 16, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12778	27.327	115.074	42.95469665527344	42	22	[22, 23, 15, 16, 29, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12779	9.185	109.076	21.317583084106445	21	22	[22, 15, 16, 23, 8, 0, 29]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12780	7.134	130.782	66.13811492919922	66	22	[22, 29, 15, 23, 30, 0, 16]	[0.995, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12781	19.335	79.127	75.80091094970703	75	15	[15, 8, 16, 9, 22, 23, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12782	18.841	127.939	30.4374942779541	30	22	[22, 23, 15, 29, 16, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12783	7.252	124.775	79.28990173339844	79	22	[22, 29, 15, 23, 0, 30, 16]	[0.99, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12784	10.495	137.378	63.8759880065918	63	22	[22, 29, 23, 15, 30, 0, 36]	[0.821, 0.179, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12785	25.628	134.266	46.089298248291016	46	22	[22, 23, 29, 30, 15, 16, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12786	44.012	112.745	15.49782943725586	15	22	[22, 16, 23, 15, 17, 0, 24]	[0.729, 0.237, 0.033, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12787	3.747	127.272	64.9782485961914	64	22	[22, 29, 15, 23, 0, 30, 16]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12788	5.957	143.678	53.4819221496582	53	22	[22, 29, 23, 30, 36, 15, 0]	[0.724, 0.276, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12789	25.397	102.877	65.22463989257812	65	15	[15, 22, 16, 23, 8, 9, 0]	[0.979, 0.019, 0.002, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12790	6.387	117.191	82.29398345947266	82	22	[22, 15, 29, 23, 0, 16, 30]	[0.931, 0.068, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12791	8.324	119.209	44.541961669921875	44	22	[22, 15, 23, 29, 16, 0, 30]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12792	36.225	133.397	72.91069030761719	72	23	[23, 22, 29, 30, 16, 15, 0]	[0.987, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12793	57.411	124.884	18.86722183227539	18	23	[23, 16, 22, 17, 24, 30, 0]	[0.998, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]	22.0
Bcl11b	15	12794	23.445	100.431	38.36479187011719	38	15	[15, 22, 16, 23, 8, 0, 9]	[0.624, 0.372, 0.004, 0.0, 0.0, 0.0, 0.0]	22.0
Bdnf	16	12795	20.072	141.291	80.74097442626953	80	29	[29, 22, 30, 23, 15, 0, 36]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bdnf	16	12796	12.78	133.132	34.37853240966797	34	22	[22, 29, 23, 15, 30, 0, 16]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bdnf	16	12797	24.511	148.845	68.0840835571289	68	29	[29, 22, 30, 23, 36, 37, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bdnf	16	12798	32.835	120.367	43.268314361572266	43	22	[22, 23, 15, 16, 29, 30, 0]	[0.993, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Bdnf	16	12799	37.877	125.286	45.805416107177734	45	22	[22, 23, 16, 29, 15, 30, 0]	[0.705, 0.295, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
C1ql3	22	12800	57.999	151.502	57.40650939941406	57	30	[30, 23, 31, 29, 24, 37, 0]	[0.982, 0.018, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
C1ql3	22	12801	16.037	144.307	44.67803955078125	44	22	[22, 29, 23, 30, 36, 15, 0]	[0.888, 0.112, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
C1ql3	22	12802	43.861	108.151	14.011143684387207	14	16	[16, 22, 23, 15, 17, 0, 8]	[0.499, 0.49, 0.011, 0.0, 0.0, 0.0, 0.0]	22.0
C1ql3	22	12803	60.575	82.384	59.72721481323242	59	16	[16, 9, 17, 10, 15, 23, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
C1ql3	22	12804	8.567	105.982	39.65724182128906	39	22	[22, 15, 16, 23, 8, 29, 0]	[0.741, 0.259, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cadps2	23	12805	13.589	102.005	67.50389099121094	67	15	[15, 22, 16, 23, 8, 29, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cadps2	23	12806	10.736	119.639	55.80522537231445	55	22	[22, 15, 29, 23, 16, 30, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cadps2	23	12807	17.756	150.157	45.67761993408203	45	29	[29, 22, 30, 23, 36, 15, 0]	[0.81, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cadps2	23	12808	40.79	90.91	56.938446044921875	56	16	[16, 15, 23, 9, 22, 8, 0]	[0.994, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cadps2	23	12809	19.404	132.989	6.518733024597168	6	22	[22, 23, 29, 15, 0, 16, 30]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Calb1	24	12810	13.584	150.897	47.59238052368164	47	29	[29, 22, 30, 36, 23, 0, 15]	[0.977, 0.023, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Calb1	24	12811	26.295	120.368	100.61701202392578	100	23	[23, 29, 22, 15, 0, 30, 16]	[0.647, 0.301, 0.041, 0.008, 0.002, 0.0, 0.0]	22.0
Calb1	24	12812	15.597	133.835	36.10404586791992	36	22	[22, 29, 23, 15, 30, 16, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Calb1	24	12813	14.553	139.747	41.207733154296875	41	22	[22, 29, 23, 30, 15, 36, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Car2	26	12814	18.69	158.297	41.41592788696289	41	29	[29, 22, 36, 30, 23, 37, 0]	[0.99, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Car2	26	12815	32.137	111.689	39.48465347290039	39	22	[22, 16, 15, 23, 29, 30, 0]	[0.99, 0.004, 0.004, 0.002, 0.0, 0.0, 0.0]	22.0
Cbln1	29	12816	33.116	118.807	57.367679595947266	57	22	[22, 23, 15, 16, 29, 30, 0]	[0.577, 0.422, 0.001, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12817	57.199	127.336	27.74772834777832	27	23	[23, 22, 16, 24, 17, 30, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12818	18.566	115.855	43.31610107421875	43	22	[22, 15, 23, 16, 29, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12819	54.509	115.65	43.78959655761719	43	23	[23, 16, 22, 24, 17, 15, 0]	[0.856, 0.144, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12820	26.913	140.34	33.41691970825195	33	22	[22, 29, 23, 30, 15, 16, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12821	30.362	146.266	79.81195068359375	79	29	[29, 30, 23, 22, 37, 31, 0]	[0.997, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12822	11.235	109.773	41.318702697753906	41	22	[22, 15, 16, 23, 29, 8, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12823	1.853	139.071	37.94969940185547	37	22	[22, 29, 15, 23, 36, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12824	23.043	128.253	78.6034927368164	78	22	[22, 29, 23, 30, 15, 16, 0]	[0.655, 0.34, 0.006, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12825	38.629	164.179	14.395015716552734	14	36	[36, 29, 22, 30, 23, 0, 37]	[0.443, 0.327, 0.155, 0.075, 0.0, 0.0, 0.0]	22.0
Cck	31	12826	0.915	112.879	33.01091384887695	33	22	[22, 15, 29, 16, 23, 0, 8]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12827	10.813	113.185	59.42449188232422	59	22	[22, 15, 23, 29, 16, 0, 8]	[0.993, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12828	34.966	123.051	40.44878005981445	40	22	[22, 23, 16, 15, 29, 30, 0]	[0.995, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12829	23.51	121.293	56.45040512084961	56	22	[22, 23, 15, 29, 16, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12830	2.083	120.202	73.66963958740234	73	22	[22, 15, 29, 23, 0, 16, 30]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12831	28.56	141.172	40.05500793457031	40	22	[22, 29, 23, 30, 15, 16, 0]	[0.997, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12832	30.091	160.272	11.3147611618042	11	22	[22, 29, 36, 30, 23, 0, 37]	[0.945, 0.045, 0.01, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12833	39.377	105.008	28.104524612426758	28	16	[16, 22, 23, 15, 17, 8, 0]	[0.924, 0.075, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12834	20.158	93.075	42.480621337890625	42	15	[15, 22, 16, 8, 23, 9, 0]	[0.995, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12835	11.528	130.285	42.700687408447266	42	22	[22, 29, 15, 23, 30, 16, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12836	30.94	128.513	17.21973419189453	17	22	[22, 23, 16, 29, 15, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12837	4.43	143.526	22.15353775024414	22	22	[22, 29, 36, 23, 0, 15, 30]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12838	36.661	94.507	43.283058166503906	43	16	[16, 15, 22, 23, 8, 9, 0]	[0.989, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12839	44.077	113.948	49.215641021728516	49	23	[23, 16, 22, 15, 24, 30, 0]	[0.761, 0.199, 0.04, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12840	10.506	128.741	48.10610580444336	48	22	[22, 29, 15, 23, 30, 16, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12841	24.855	129.492	55.75830078125	55	22	[22, 29, 23, 15, 30, 16, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12842	12.948	143.745	32.36054611206055	32	22	[22, 29, 23, 30, 36, 15, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cck	31	12843	33.134	87.148	11.87720012664795	11	16	[16, 15, 22, 8, 17, 23, 0]	[0.994, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12844	6.14	141.833	22.40261459350586	22	22	[22, 29, 23, 36, 0, 15, 30]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12845	33.393	127.418	28.964200973510742	28	22	[22, 23, 16, 29, 15, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12846	50.844	105.973	44.3322639465332	44	16	[16, 23, 22, 15, 17, 24, 0]	[0.944, 0.056, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12847	21.099	103.387	56.97942352294922	56	15	[15, 22, 16, 23, 8, 29, 0]	[0.808, 0.192, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12848	13.419	117.298	36.63347625732422	36	22	[22, 15, 23, 29, 16, 0, 8]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12849	34.163	113.011	13.693056106567383	13	22	[22, 16, 23, 15, 0, 17, 8]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12850	14.79	108.798	48.482421875	48	22	[22, 15, 16, 23, 29, 8, 0]	[0.98, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12851	23.808	129.123	40.45047378540039	40	22	[22, 23, 29, 15, 16, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12852	37.601	130.51	61.95974349975586	61	23	[23, 22, 29, 30, 16, 15, 0]	[0.66, 0.339, 0.001, 0.0, 0.0, 0.0, 0.0]	22.0
Ccn3	34	12853	34.187	123.6	59.06101989746094	59	22	[22, 23, 29, 15, 16, 30, 0]	[0.912, 0.088, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cdh13	41	12854	6.218	100.775	40.694061279296875	40	15	[15, 22, 16, 8, 23, 0, 29]	[0.993, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cdh13	41	12855	11.723	119.287	24.499977111816406	24	22	[22, 15, 23, 29, 16, 0, 8]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cdh13	41	12856	46.353	133.101	45.439247131347656	45	23	[23, 22, 30, 29, 16, 24, 0]	[0.995, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cdh13	41	12857	15.092	130.315	31.83208656311035	31	22	[22, 29, 15, 23, 16, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cdh9	42	12858	20.74	145.857	60.831722259521484	60	29	[29, 22, 23, 30, 36, 15, 0]	[0.993, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cdh9	42	12859	7.716	137.7	46.67766189575195	46	22	[22, 29, 23, 15, 30, 36, 0]	[0.997, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12860	22.072	128.122	56.49193572998047	56	22	[22, 29, 23, 15, 30, 16, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12861	23.75	148.206	51.48739242553711	51	29	[29, 22, 30, 23, 36, 15, 0]	[0.928, 0.072, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12862	9.717	125.842	23.308557510375977	23	22	[22, 15, 29, 23, 16, 0, 30]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12863	0.942	118.349	20.936203002929688	20	22	[22, 15, 29, 0, 23, 16, 8]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12864	31.59	105.607	20.37281608581543	20	22	[22, 16, 15, 23, 8, 0, 17]	[0.992, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12865	9.63	143.884	83.0608901977539	83	29	[29, 22, 30, 23, 0, 15, 36]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12866	17.244	133.496	42.36933135986328	42	22	[22, 29, 23, 15, 30, 16, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12867	3.751	153.505	36.88252639770508	36	29	[29, 22, 36, 30, 23, 0, 15]	[0.713, 0.287, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12868	27.885	120.279	34.914920806884766	34	22	[22, 23, 15, 16, 29, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12869	10.296	117.671	25.05287742614746	25	22	[22, 15, 23, 16, 29, 0, 8]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12870	16.808	114.188	32.93974685668945	32	22	[22, 15, 23, 16, 29, 0, 8]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12871	4.778	95.66	59.35205078125	59	15	[15, 22, 8, 16, 23, 0, 9]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12872	26.415	134.0	44.41984939575195	44	22	[22, 29, 23, 30, 15, 16, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12873	46.352	134.865	57.49763870239258	57	23	[23, 22, 30, 29, 24, 16, 0]	[0.998, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12874	60.269	117.599	66.04993438720703	66	23	[23, 16, 24, 30, 22, 17, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Chrm1	45	12875	7.234	101.338	25.36834716796875	25	22	[22, 15, 16, 8, 23, 0, 29]	[0.928, 0.072, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cnr1	50	12876	19.528	126.196	57.08295822143555	57	22	[22, 23, 29, 15, 16, 30, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cnr1	50	12877	45.307	117.924	51.46384048461914	51	23	[23, 16, 22, 15, 24, 30, 0]	[0.992, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
Cnr1	50	12878	68.492	129.333	55.87004470825195	55	23	[23, 24, 16, 30, 31, 17, 0]	[0.987, 0.013, 0.0, 0.0, 0.0, 0.0, 0.0]	22.0
